,Unnamed: 0,word,link,sentence,synonyms,synset,fingerspelled,variations
3711,3711,died,sign/died/6268/1,Marshall died in West Virginia.,"['DEAD (as in ""not living"")', 'DEATH (as in ""not living"")', 'DIE (as in ""pass away"")', 'KICK THE BUCKET', 'PASS AWAY (as in ""die"")', 'PERISH']",Synset('fail.v.04'),False,2
3712,3712,died,sign/died/6268/1,Crockett died in Alaska.,"['DEAD (as in ""not living"")', 'DEATH (as in ""not living"")', 'DIE (as in ""pass away"")', 'KICK THE BUCKET', 'PASS AWAY (as in ""die"")', 'PERISH']",Synset('fail.v.04'),False,2
3713,3713,died,sign/died/6268/1,My uncle Jacob died on Christmas Day.,"['DEAD (as in ""not living"")', 'DEATH (as in ""not living"")', 'DIE (as in ""pass away"")', 'KICK THE BUCKET', 'PASS AWAY (as in ""die"")', 'PERISH']",Synset('die.v.02'),False,2
3714,3714,died,sign/died/6268/1,Forty‑eight people died from lightning in 2006.,"['DEAD (as in ""not living"")', 'DEATH (as in ""not living"")', 'DIE (as in ""pass away"")', 'KICK THE BUCKET', 'PASS AWAY (as in ""die"")', 'PERISH']",Synset('fail.v.04'),False,2
3715,3715,died,sign/died/6268/1,Will died at 8:00 PM.,"['DEAD (as in ""not living"")', 'DEATH (as in ""not living"")', 'DIE (as in ""pass away"")', 'KICK THE BUCKET', 'PASS AWAY (as in ""die"")', 'PERISH']",Synset('fail.v.04'),False,2
3716,3716,died,sign/died/6268/1,My brother died in Louisiana.,"['DEAD (as in ""not living"")', 'DEATH (as in ""not living"")', 'DIE (as in ""pass away"")', 'KICK THE BUCKET', 'PASS AWAY (as in ""die"")', 'PERISH']",Synset('fail.v.04'),False,2
3717,3717,died,sign/died/6268/1,My cousin died in North Carolina.,"['DEAD (as in ""not living"")', 'DEATH (as in ""not living"")', 'DIE (as in ""pass away"")', 'KICK THE BUCKET', 'PASS AWAY (as in ""die"")', 'PERISH']",Synset('fail.v.04'),False,2
3718,3718,died,sign/died/6268/1,My grandmother died in Vermont.,"['DEAD (as in ""not living"")', 'DEATH (as in ""not living"")', 'DIE (as in ""pass away"")', 'KICK THE BUCKET', 'PASS AWAY (as in ""die"")', 'PERISH']",Synset('fail.v.04'),False,2
3719,3719,died,sign/died/6268/1,My mother died in Illinois.,"['DEAD (as in ""not living"")', 'DEATH (as in ""not living"")', 'DIE (as in ""pass away"")', 'KICK THE BUCKET', 'PASS AWAY (as in ""die"")', 'PERISH']",Synset('fail.v.04'),False,2
3720,3720,died,sign/died/6268/1,My aunt died in Wyoming.,"['DEAD (as in ""not living"")', 'DEATH (as in ""not living"")', 'DIE (as in ""pass away"")', 'KICK THE BUCKET', 'PASS AWAY (as in ""die"")', 'PERISH']",Synset('fail.v.04'),False,2
3721,3721,died,sign/died/6268/1,My brother died in Oklahoma.,"['DEAD (as in ""not living"")', 'DEATH (as in ""not living"")', 'DIE (as in ""pass away"")', 'KICK THE BUCKET', 'PASS AWAY (as in ""die"")', 'PERISH']",Synset('fail.v.04'),False,2
3722,3722,died,sign/died/6268/1,My cousin died in Ohio.,"['DEAD (as in ""not living"")', 'DEATH (as in ""not living"")', 'DIE (as in ""pass away"")', 'KICK THE BUCKET', 'PASS AWAY (as in ""die"")', 'PERISH']",Synset('fail.v.04'),False,2
3723,3723,died,sign/died/6268/1,My grandmother died in Colorado.,"['DEAD (as in ""not living"")', 'DEATH (as in ""not living"")', 'DIE (as in ""pass away"")', 'KICK THE BUCKET', 'PASS AWAY (as in ""die"")', 'PERISH']",Synset('fail.v.04'),False,2
3724,3724,diet,sign/diet/6804/1,,[],,False,4
3725,3725,diet+coke,sign/diet+coke/10093/1,,[],,True,2
3726,3726,diet+pills,sign/diet+pills/6805/1,,[],,False,1
3727,3727,differ,sign/differ/5522/1,,"['ALTHOUGH', 'DEFORMITY', 'DIFFERENT', 'HOWEVER', 'MALFORMATION', 'NOT LIKE THE OTHERS', 'UNLIKE']",,False,2
3728,3728,different,sign/different/3284/1,"Curtis Pride is deaf and was a baseball player. He played for many teams, such as the Detroit Tigers, Atlanta Braves, and New York Yankees. He is currently the coach for the Gallaudet University baseball team.","['ALTHOUGH', 'DEFORMITY', 'DIFFER', 'HOWEVER', 'MALFORMATION', 'NOT LIKE THE OTHERS', 'UNLIKE']",Synset('different.s.03'),False,2
3729,3729,different,sign/different/3284/1,I have 10 different fish in my aquarium.,"['ALTHOUGH', 'DEFORMITY', 'DIFFER', 'HOWEVER', 'MALFORMATION', 'NOT LIKE THE OTHERS', 'UNLIKE']",Synset('unlike.a.01'),False,2
3730,3730,different,sign/different/3284/1,We have different library events.,"['ALTHOUGH', 'DEFORMITY', 'DIFFER', 'HOWEVER', 'MALFORMATION', 'NOT LIKE THE OTHERS', 'UNLIKE']",Synset('unlike.a.01'),False,2
3731,3731,difficult,sign/difficult/3285/1,,"['DILEMMA (as in ""problem"")', 'PROBLEM']",,False,5
3732,3732,dig,sign/dig/6347/1,,"['PITCHFORK', 'SHOVEL']",,False,2
3733,3733,digest,sign/digest/11763/1,,"['CHEW', 'GRIND (as in ""to make smaller"")', 'MASTICATE']",,False,1
3734,3734,digital,sign/digital/14716/1,Do you have a digital camera?,[],Synset('digital.a.03'),True,1
3735,3735,digital+game,sign/digital+game/11561/1,,[],,False,3
3736,3736,dilate,sign/dilate/6572/1,,[],,False,1
3737,3737,dilate,sign/dilate/6571/1,,[],,False,2
3738,3738,dilemma,sign/dilemma/10469/1,,"['DIFFICULT', 'PROBLEM']",,False,3
3739,3739,diligent,sign/diligent/9319/1,,"['EARNEST', 'SERIOUS', 'SEVERE']",,False,1
3740,3740,dim,sign/dim/3286/1,,"['DARK', 'DARKNESS', 'DUSK', 'GLOOMY (as in ""weather"")', 'OVERCAST']",,False,1
3741,3741,dim,sign/dim/12421/1,,['DIM THE LIGHT'],,False,1
3742,3742,dim+the+light,sign/dim+the+light/12424/1,,"['DIM (as in ""to dim the lights"")']",,False,1
3743,3743,dime,sign/dime/1216/1,,['TEN CENTS'],,False,1
3744,3744,diminish,sign/diminish/5215/1,,"['SHRINK (as in ""something shrinks"")']",,False,5
3745,3745,dine,sign/dine/5006/1,,"['EAT', 'FOOD', 'MEAL', 'REFRESHMENT (as in ""food and/or drink"")', 'SNACK', 'TREAT (as in ""a snack"")']",,False,1
3746,3746,dingo,sign/dingo/7671/1,,[],,False,0
3747,3747,dining+room,sign/dining+room/1217/1,,[],,False,1
3748,3748,dink,sign/dink/12288/1,,[],,True,2
3749,3749,dinner,sign/dinner/1218/1,The dinner party was awkward because most of us did not know each other.,['SUPPER'],Synset('dinner.n.02'),False,3
3750,3750,dinner,sign/dinner/1218/1,My girlfriends are coming over for dinner tonight.,['SUPPER'],Synset('dinner.n.02'),False,3
3751,3751,dinner,sign/dinner/1218/1,I want to cook a dinner for you.,['SUPPER'],Synset('dinner.n.02'),False,3
3752,3752,dinner,sign/dinner/1218/1,I will go to my parent's house for dinner.,['SUPPER'],Synset('dinner.n.02'),False,3
3753,3753,dinner,sign/dinner/1218/1,We are having spaghetti and meatballs for dinner.,['SUPPER'],Synset('dinner.n.02'),False,3
3754,3754,dinner,sign/dinner/1218/1,"I could eat pasta for breakfast, lunch and dinner.",['SUPPER'],Synset('dinner.n.02'),False,3
3755,3755,dinner,sign/dinner/1218/1,Please wash your hands before dinner.,['SUPPER'],Synset('dinner.n.02'),False,3
3756,3756,dinner,sign/dinner/1218/1,Next week we're hosting a special dinner for all employees and their spouses.,['SUPPER'],Synset('dinner.n.02'),False,3
3757,3757,dinner,sign/dinner/1218/1,Juan ate 5 hamburgers for dinner.,['SUPPER'],Synset('dinner.n.02'),False,3
3758,3758,dinner,sign/dinner/1218/1,Jackie ate a salad for dinner.,['SUPPER'],Synset('dinner.n.02'),False,3
3759,3759,dinner+time,sign/dinner+time/8459/1,,['SUPPER TIME'],,False,1
3760,3760,dinosaur,sign/dinosaur/5291/1,The T‑Rex is my favorite dinosaur.,['DINOSAURS'],Synset('dinosaur.n.01'),False,2
3761,3761,dinosaurs,sign/dinosaurs/13011/1,,['DINOSAUR'],,False,2
3762,3762,diocese,sign/diocese/6263/1,,[],,False,2
3763,3763,dion,sign/dion/10654/1,Dion is my best friend.,[],,True,1
3764,3764,dip,sign/dip/8224/1,,['POTHOLE'],,False,1
3765,3765,dip,sign/dip/12675/1,,[],,False,2
3766,3766,diploma,sign/diploma/3287/1,,"['DEGREE (as in ""academic credential"")']",,False,2
3767,3767,diplomat,sign/diplomat/14476/1,Who is the American Diplomat in Spain.,[],Synset('diplomat.n.02'),True,1
3768,3768,direct,sign/direct/3288/1,,"['ADMINISTER', 'CONTROL', 'CONTROLLER (as in ""person in charge"")', 'DIRECTOR', 'GOVERN', 'HANDLE', 'IN CHARGE OF', 'MANAGE', 'MANAGER (as in ""person in charge"")', 'OPERATE (as in ""handle or manage"")', 'REGULATE', 'REIGN', 'RULE (as in ""govern"")', 'RUN (as in ""run a meeting"")', 'STEER']",,False,2
3769,3769,direction,sign/direction/3289/1,,"['DEFINE', 'DEFINITION', 'DESCRIBE', 'ELABORATE', 'EXPLAIN', 'EXPLANATION']",,False,1
3770,3770,director,sign/director/9650/1,Howie Seago is an deaf actor and director. He is famous for many roles including acting on Star Trek.,"['ADMINISTER', 'CONTROL', 'CONTROLLER (as in ""person in charge"")', 'DIRECT (as in ""to control or manage"")', 'GOVERN', 'HANDLE', 'IN CHARGE OF', 'MANAGE', 'MANAGER (as in ""person in charge"")', 'OPERATE (as in ""handle or manage"")', 'REGULATE', 'REIGN', 'RULE (as in ""govern"")', 'RUN (as in ""run a meeting"")', 'STEER']",Synset('director.n.03'),False,4
3771,3771,dirt,sign/dirt/5397/1,,"['DIRTY', 'DUST (as in ""fine particles"")', 'FILTHY', 'FOUL (as in ""dirty"")', 'GERMS (as in ""a disease causing microorganism"")', 'MUCK', 'MUD', 'MUDDY', 'NASTY (as in ""dirty"")', 'POLLUTION', 'SEDIMENT', 'SOILED']",,False,2
3772,3772,dirt+mover,sign/dirt+mover/5705/1,,"['BULLDOZE', 'BULLDOZER', 'PAVE', 'PLOW', 'RAZE (as in ""to completely destroy"")']",,False,3
3773,3773,dirty,sign/dirty/546/1,"Your room is dirty, please clean it.","['DIRT', 'DUST (as in ""fine particles"")', 'FILTHY', 'FOUL (as in ""dirty"")', 'GERMS (as in ""a disease causing microorganism"")', 'MUCK', 'MUD', 'MUDDY', 'NASTY (as in ""dirty"")', 'POLLUTION', 'SEDIMENT', 'SOILED']",Synset('dirty.s.05'),False,2
3774,3774,dirty+clothes,sign/dirty+clothes/10291/1,,['LAUNDRY'],,False,1
3775,3775,disability,sign/disability/9235/1,,[],,False,1
3776,3776,disabled,sign/disabled/7817/1,CJ Jones is a famous Deaf actor and comedian. He says “Anything is possible. Success has nothing to do with being deaf or black or any disability. It has to do with your passion to do greater things in life!”,"['DEVELOPMENTALLY DISABLED', 'DISTRICT ATTORNEY', 'MENTALLY RETARDED']",Synset('disabled.s.01'),True,1
3777,3777,disagree,sign/disagree/3290/1,,"['CONTRARY', 'CONTRAST', 'COUNTER (as in ""to disagree"")', 'OPPOSITE', 'OPPOSITION']",,False,3
3778,3778,disappear,sign/disappear/105/1,,['VANISH'],,False,4
3779,3779,disappoint,sign/disappoint/1221/1,,"['BITTER (as in ""disappointed"")', 'I MISS YOU', 'LET DOWN', 'MISS (as in ""to miss someone"")']",,False,2
3780,3780,disastrous,sign/disastrous/3292/1,The storm left a disastrous trail of damage.,"['AWFUL', 'DOOM', 'DREADFUL', 'HORRIBLE', 'SORDID', 'TERRIBLE']",Synset('black.s.06'),False,2
3781,3781,disbelief,sign/disbelief/3293/1,,"['CYNICAL', ""DON'T BELIEVE"", 'DOUBT', 'DOUBT IT', 'DOUBT THAT', 'DOUBTFUL']",,False,11
3782,3782,disc,sign/disc/10991/1,Where can I buy computer discs?,[],Synset('magnetic_disk.n.01'),True,3
3783,3783,disc,sign/disc/10992/1,,"['DISK (as in ""vertebrae"")']",,False,1
3784,3784,disc+jockey,sign/disc+jockey/9700/1,The disc jockey kept everyone dancing at the wedding reception.,"['DJ (as in ""a person that plays or makes music"")', 'DJ (as in ""the name"")']",,True,1
3785,3785,discard,sign/discard/6348/1,,"['ABANDON', 'CAST OFF', 'LEAVE (as in ""abandon and leave behind"")', 'LEFT (as in ""leave behind"")', 'LEFT (as in ""remain"")', 'LEFTOVER (as in ""things left"")', 'REMAIN (as in ""left"")']",,False,1
3786,3786,discharge,sign/discharge/1227/1,,"['ABSOLUTION', 'DISMISS', 'DISPENSATION', 'EXCUSE (as in ""to exempt"")', 'EXEMPT (as in ""to excuse"")', 'EXPEL', 'LAY OFF', 'LOOPHOLE', 'PARDON', 'REVOKE (as in ""to dismiss"")', 'WAIVE (as in ""dismissed"")']",,False,2
3787,3787,disciple,sign/disciple/5085/1,,['FOLLOWER'],,False,2
3788,3788,discipline,sign/discipline/5611/1,,"['DETENTION', 'PENALIZE', 'PENALTY', 'PUNISH', 'PUNISHMENT']",,False,3
3789,3789,disco,sign/disco/6580/1,,[],,True,1
3790,3790,disconnect,sign/disconnect/3294/1,,"['DEFRIEND', 'DETACH', 'DISENGAGE', 'RELEASE', 'UNFRIEND']",,False,1
3791,3791,discount,sign/discount/3295/1,,"['SALE', 'SAVINGS (as in ""a discount"")']",,False,1
3792,3792,discourse,sign/discourse/3296/1,,"['COMMUNICATE', 'CONVERSATION (as in ""to talk with someone"")', 'DIALOGUE', 'TALK (as in ""conversation or to speak"")', 'TALKING BACK AND FORTH']",,False,1
3793,3793,discover,sign/discover/3297/1,Dr. Charles Nicolle was born hearing but became deaf by the age of 20. He was the first deaf person to receive a Nobel Prize. It was for discovering that Typhus is spread by lice.,"['FIND (as in ""to find something"")', 'FOUND (as in ""to find"")']",Synset('learn.v.02'),False,2
3794,3794,discriminate,sign/discriminate/1223/1,,"['AGAINST (as in ""in opposition to"")', 'AGAINST (as in ""two opposing entities"")', 'DISCRIMINATION', 'OPPOSE (as in ""in opposition to"")', 'OPPOSE (as in ""two opposing entities"")', 'PREJUDICE']",,False,2
3795,3795,discrimination,sign/discrimination/9546/1,,"['AGAINST (as in ""in opposition to"")', 'AGAINST (as in ""two opposing entities"")', 'DISCRIMINATE', 'OPPOSE (as in ""in opposition to"")', 'OPPOSE (as in ""two opposing entities"")', 'PREJUDICE']",,False,2
3796,3796,discuss,sign/discuss/9761/1,Paul Hubbard was the quarterback for Gallaudet University in 1894 and he realized they needed a way to discuss plays in secret so he invented the football huddle.,"['DISCUSSION (as in ""discuss with group"")', 'GROUP DISCUSSION', 'INTERFACE (as in ""a negotiation"")']",Synset('discus.n.02'),False,1
3797,3797,discuss,sign/discuss/9759/1,,"['DISCUSSION (as in ""discuss with someone"")', 'INTERFACE (as in ""a negotiation"")']",,False,1
3798,3798,discuss,sign/discuss/3298/1,,"['DISCUSSION (as in ""to discuss"")']",,False,1
3799,3799,discussion,sign/discussion/9762/1,,"['DISCUSS (as in ""to discuss with a group"")', 'GROUP DISCUSSION', 'INTERFACE (as in ""a negotiation"")']",,False,1
3800,3800,discussion,sign/discussion/9760/1,,"['DISCUSS (as in ""to discuss with someone"")', 'INTERFACE (as in ""a negotiation"")']",,False,1
3801,3801,discussion,sign/discussion/9758/1,,"['DISCUSS (as in ""to have a discussion"")']",,False,1
3802,3802,discussion+group,sign/discussion+group/6046/1,,[],,False,1
3803,3803,disease,sign/disease/5238/1,The CDC researches different diseases.,"['AILMENT', 'MALADY (as in ""a disease or sickness"")', 'SICKLY']",Synset('disease.n.01'),False,1
3804,3804,disease+spread,sign/disease+spread/11828/1,,"['EPIDEMIC', 'ILLNESS SPREAD', 'OUTBREAK (as in ""the spread of an illness"")', 'SPREAD DISEASE', 'SPREAD ILLNESS']",,False,1
3805,3805,disengage,sign/disengage/3299/1,,"['DEFRIEND', 'DETACH', 'DISCONNECT', 'RELEASE', 'UNFRIEND']",,False,1
3806,3806,disgruntled,sign/disgruntled/3300/1,,"['ANGER (as in ""mad"")', 'ANGRY (as in ""mad"")', 'CROSS (as in ""mad or angry"")', 'DISPLEASED', 'ENRAGE (as in ""anger or mad"")', 'ENRAGED (as in ""mad or angry"")', 'FURIOUS (as in ""mad or angry"")', 'FURY (as in ""anger or mad"")', 'GRUMPY', 'INCENSED (as in ""enraged"")', 'IRATE (as in ""mad or angry"")', 'MAD (as in ""angry"")', 'OUTRAGE (as in ""anger or mad"")', 'RAGE (as in ""anger or mad"")']",,False,3
3807,3807,disguise,sign/disguise/7913/1,,"['COVER (as in ""a cover up for a mistake"")', 'COVER UP', 'GLOSS OVER', 'HIDE']",,False,1
3808,3808,disgust,sign/disgust/3301/1,,"['AGGRAVATE', 'EWW', 'GROSS', 'NAUSEA', 'NAUSEOUS', 'REPUGNANT', 'REPULSE', 'SICK (as in ""disgusting"")', 'SICKENED', 'STOMACH ACHE', 'STOMACH CHURNING', 'TUMMY ACHE', 'UPSET STOMACH']",,False,1
3809,3809,dish,sign/dish/5149/1,,"['CHINA (as in ""dishes or porcelain"")', 'PATEN', 'PLATE', 'SAUCER (as in ""cup and saucer"")']",,False,1
3810,3810,dishwasher,sign/dishwasher/5463/1,,[],,False,1
3811,3811,dishwasher,sign/dishwasher/11364/1,,[],,False,1
3812,3812,disintegrate,sign/disintegrate/3302/1,,"['DISAPPEAR', 'DISSOLVE', 'EVAPORATE', 'FADE', 'FADE AWAY', 'MELT']",,False,1
3813,3813,disk,sign/disk/1226/1,,[],,True,3
3814,3814,disk,sign/disk/6006/1,,"['DISC (as in ""vertebrae"")']",,False,1
3815,3815,dislike,sign/dislike/6262/1,I dislike books.,"[""DIDN'T LIKE"", ""DOESN'T LIKE"", ""DON'T LIKE"", 'REPUGNANT']",Synset('dislike.v.01'),False,1
3816,3816,dislike,sign/dislike/6262/1,I dislike trees.,"[""DIDN'T LIKE"", ""DOESN'T LIKE"", ""DON'T LIKE"", 'REPUGNANT']",Synset('dislike.v.01'),False,1
3817,3817,dislike,sign/dislike/6262/1,I dislike ice cream.,"[""DIDN'T LIKE"", ""DOESN'T LIKE"", ""DON'T LIKE"", 'REPUGNANT']",Synset('dislike.v.01'),False,1
3818,3818,dislike,sign/dislike/6262/1,I dislike telephones.,"[""DIDN'T LIKE"", ""DOESN'T LIKE"", ""DON'T LIKE"", 'REPUGNANT']",Synset('dislike.v.01'),False,1
3819,3819,dislike,sign/dislike/6262/1,I dislike 737 airplanes.,"[""DIDN'T LIKE"", ""DOESN'T LIKE"", ""DON'T LIKE"", 'REPUGNANT']",Synset('dislike.v.01'),False,1
3820,3820,dislike,sign/dislike/6262/1,"No, Julie, I dislike milk.","[""DIDN'T LIKE"", ""DOESN'T LIKE"", ""DON'T LIKE"", 'REPUGNANT']",Synset('dislike.v.01'),False,1
3821,3821,dislike,sign/dislike/6262/1,I dislike airplanes.,"[""DIDN'T LIKE"", ""DOESN'T LIKE"", ""DON'T LIKE"", 'REPUGNANT']",Synset('dislike.v.01'),False,1
3822,3822,dislike,sign/dislike/6262/1,I dislike to drink.,"[""DIDN'T LIKE"", ""DOESN'T LIKE"", ""DON'T LIKE"", 'REPUGNANT']",Synset('dislike.v.01'),False,1
3823,3823,dislike,sign/dislike/6262/1,I dislike milk.,"[""DIDN'T LIKE"", ""DOESN'T LIKE"", ""DON'T LIKE"", 'REPUGNANT']",Synset('dislike.v.01'),False,1
3824,3824,dislike,sign/dislike/6262/1,I dislike baseball bats.,"[""DIDN'T LIKE"", ""DOESN'T LIKE"", ""DON'T LIKE"", 'REPUGNANT']",Synset('dislike.v.01'),False,1
3825,3825,dislike,sign/dislike/6262/1,I dislike tigers.,"[""DIDN'T LIKE"", ""DOESN'T LIKE"", ""DON'T LIKE"", 'REPUGNANT']",Synset('dislike.v.01'),False,1
3826,3826,dislike,sign/dislike/6262/1,I dislike butterflies.,"[""DIDN'T LIKE"", ""DOESN'T LIKE"", ""DON'T LIKE"", 'REPUGNANT']",Synset('dislike.v.01'),False,1
3827,3827,dislike,sign/dislike/6262/1,I dislike alligators.,"[""DIDN'T LIKE"", ""DOESN'T LIKE"", ""DON'T LIKE"", 'REPUGNANT']",Synset('dislike.v.01'),False,1
3828,3828,dislike,sign/dislike/6262/1,I dislike raccoons.,"[""DIDN'T LIKE"", ""DOESN'T LIKE"", ""DON'T LIKE"", 'REPUGNANT']",Synset('dislike.v.01'),False,1
3829,3829,dislike,sign/dislike/6262/1,Some people love the taste of cilantro and some people dislike it.,"[""DIDN'T LIKE"", ""DOESN'T LIKE"", ""DON'T LIKE"", 'REPUGNANT']",Synset('dislike.v.01'),False,1
3830,3830,dismiss,sign/dismiss/3303/1,,"['ABSOLUTION', 'DISCHARGE', 'DISPENSATION', 'EXCUSE (as in ""to exempt"")', 'EXEMPT (as in ""to excuse"")', 'EXPEL', 'LAY OFF', 'LOOPHOLE', 'PARDON', 'REVOKE (as in ""to dismiss"")', 'WAIVE (as in ""dismissed"")']",,False,2
3831,3831,disney,sign/disney/9147/1,My family enjoys Disney movies.,"['DISNEY WORLD', 'MICKEY MOUSE']",Synset('disney.n.01'),False,2
3832,3832,disney+world,sign/disney+world/9148/1,I love going to Disney World.,"['DISNEY', 'MICKEY MOUSE']",,False,2
3833,3833,disneyland,sign/disneyland/14731/1,I went to Disneyland last year for the first time.,[],Synset('disneyland.n.01'),False,1
3834,3834,disobedience,sign/disobedience/7428/1,,"['DISOBEY', 'NOT OBEY']",,False,3
3835,3835,disobey,sign/disobey/7427/1,,"['DISOBEDIENCE', 'NOT OBEY']",,False,3
3836,3836,disorder,sign/disorder/3304/1,,"['ASKEW', 'AWRY', 'CHAOS', 'HAYWIRE', 'KERFUFFLE', 'MESS (as in ""dirty or untidy"")', 'MESSY', 'RIOT']",,False,1
3837,3837,dispensation,sign/dispensation/6396/1,,"['ABSOLUTION', 'DISCHARGE', 'DISMISS', 'EXCUSE (as in ""to exempt"")', 'EXEMPT (as in ""to excuse"")', 'EXPEL', 'LAY OFF', 'LOOPHOLE', 'PARDON', 'REVOKE (as in ""to dismiss"")', 'WAIVE (as in ""dismissed"")']",,False,2
3838,3838,disperse,sign/disperse/12753/1,,"['INFEST', 'LAUNCH (as in ""to launch a product, service, or company"")', 'MALIGNANT', 'OUTBREAK (as in ""the spread of an illness"")', 'SCATTER', 'SPILL', 'SPREAD (as in ""to disperse"")']",,False,2
3839,3839,display,sign/display/11557/1,,"['MONITOR (as in ""computer monitor"")', 'SCREEN (as in ""an electronic display"")']",,False,2
3840,3840,display,sign/display/12589/1,,"['EXHIBIT (as in ""a show"")', 'EXPRESS', 'FOR WHICH IT STANDS', 'MANIFEST', 'MANIFESTATION', 'MODEL', 'PORTRAY', 'REVEAL (as in ""to show"")', 'REVEAL (as in ""to speak"")', 'SHOW (as in ""to show something"")', 'SIGN (as in ""an indication that something is going to happen"")', 'STAND FOR']",,False,2
3841,3841,displeased,sign/displeased/3305/1,,"['ANGER (as in ""mad"")', 'ANGRY (as in ""mad"")', 'CROSS (as in ""mad or angry"")', 'DISGRUNTLED', 'ENRAGE (as in ""anger or mad"")', 'ENRAGED (as in ""mad or angry"")', 'FURIOUS (as in ""mad or angry"")', 'FURY (as in ""anger or mad"")', 'GRUMPY', 'INCENSED (as in ""enraged"")', 'IRATE (as in ""mad or angry"")', 'MAD (as in ""angry"")', 'OUTRAGE (as in ""anger or mad"")', 'RAGE (as in ""anger or mad"")']",,False,4
